frame_idx,t_sec,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_margin,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_margin_max,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
92,7.5661609172821045,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19744458254226505,0.07196011692995626,1.6557050128039124,-0.4974021786014784,0.20370567783630858,0.32275344310079257,0.7790540960076756
93,7.64318060874939,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19752347653211266,0.07208098561928869,1.6560743548710497,-0.49738340209998194,0.20386723661064052,0.32272644907330933,0.779035005773631
94,7.7243735790252686,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976238588502277,0.07189351476349695,1.656440385883125,-0.4975015109289727,0.20366635041496386,0.3223309818359699,0.779175848240112
95,7.802883625030518,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19741431625835534,0.07187452242778938,1.6553211068996685,-0.49740748322426914,0.2034467326023886,0.3227652868958978,0.7791134655497359
96,7.880973815917969,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1975167914425179,0.07189877425250711,1.6559475481658594,-0.49759071622736617,0.20358893722555274,0.32246857485052766,0.7790821792324455
97,7.959571838378906,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19737721059450847,0.07216328217217576,1.656100971284087,-0.49734791190693445,0.20400659942188584,0.32291697076171527,0.7789422262967954
98,8.038191080093384,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19762755247675967,0.07207510827933084,1.6573985514637617,-0.49738314704781367,0.20375477714690027,0.32286323643002734,0.7790079116315561
99,8.11704158782959,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19763039792150217,0.07177604067462345,1.6578236938264301,-0.4976508565308787,0.20331572501629688,0.3223313240485924,0.7791719056102201
100,8.195546388626099,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19730819572647615,0.07197396179928083,1.6547700481751513,-0.4973797864884817,0.2041089092547156,0.3228698284505123,0.7789146134409467
101,8.26856803894043,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19758104295302328,0.0719466789187446,1.6563080213219994,-0.4972956631846258,0.20374897289220845,0.32294131000846343,0.779032919531101
102,8.341556787490845,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19725720525786147,0.07190502108317644,1.6550472555675255,-0.4971850777926926,0.20370922381600312,0.32300230573753774,0.7790886092356825
103,8.415633201599121,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1978118940445816,0.07189859312190292,1.6582639215207409,-0.49749083128443716,0.20372762689738844,0.3224716195726093,0.779108452910695
104,8.4925856590271,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19755939346395612,0.07187652594403524,1.6564116859953721,-0.4974999968121928,0.20330093137579058,0.3225540618407734,0.7791799289404361
105,8.569535970687866,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19757874080943313,0.07170117354593425,1.6568376921378694,-0.4977401631401621,0.20343450456411397,0.32231611047604763,0.779090147080266
106,8.642281293869019,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1977279565265726,0.0718376525245204,1.6570944470549425,-0.49756501765130656,0.20342479521175208,0.32268737224738686,0.7790508749079152
107,8.717597961425781,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1974626855067391,0.07171254673008143,1.656317898922125,-0.4972985748093192,0.20336725547661022,0.32275264689685784,0.7792089680012694
108,8.790876626968384,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1974324718446177,0.07166141050328986,1.6570100124854228,-0.4975685697244075,0.20321791703322653,0.3227592480642788,0.7790728235589184
109,8.862062692642212,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19748598743694068,0.07169126570437791,1.6557690804413674,-0.49771829870591333,0.20364675498820434,0.32240693975996093,0.7790110779126844
110,8.937615871429443,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19738505511503787,0.07193605414887964,1.6552090386707559,-0.4972098129037498,0.20364479891897835,0.3233253000605051,0.7789556779215692
111,9.01242733001709,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19778555418897534,0.07167890386518283,1.6578502845893346,-0.49750378868329886,0.20329155452541184,0.3223340474597717,0.7792709964785078
112,9.08806300163269,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19739615863026325,0.0716439848551181,1.6552593429511255,-0.49763419035903156,0.2032035562227064,0.32260668607693266,0.7790978458593091
113,9.16602897644043,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19734516961909518,0.0718577652471329,1.6554741488743552,-0.49742331160104075,0.2031197777884556,0.3232379951665744,0.7789926850925598
114,9.240920066833496,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19738905045902375,0.07178354612248819,1.6556438849959185,-0.4975691117887193,0.20318219762149928,0.3231422655623382,0.7789230063175193
115,9.31470012664795,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19744154883701873,0.07167864430790574,1.6551091015176556,-0.4980164884643505,0.2034492762155569,0.32270647667663405,0.7787480331506185
116,9.390232563018799,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1975926169466637,0.07171816736216466,1.6567512083334612,-0.49762471632401417,0.20362736308459936,0.32277143109667356,0.7789249912375791
117,9.46859335899353,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19728313600906847,0.07161534349905037,1.6542762144338687,-0.4975875176537298,0.20322963537609656,0.32305928208562185,0.7789332948580516
118,9.545429229736328,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19729384157421784,0.07174925032476628,1.655401366623868,-0.49749390904465296,0.2033514594755533,0.32318966607673766,0.7789072050853297
119,9.617713689804077,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19724300330083122,0.0716725079049771,1.6548457796238456,-0.49735315402643104,0.2031764916045221,0.32308077850219563,0.7790879051824986
120,9.696819067001343,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976023484906842,0.07161449335196615,1.6567896999621294,-0.4975703157389287,0.203453425210477,0.3226641543200413,0.7790496313987448
121,9.773075580596924,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19726298542327156,0.07164714253518037,1.6545340538952895,-0.4974845275111241,0.20334132295903787,0.32307502752393985,0.7789633995604078
122,9.84695315361023,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19726290447107142,0.07146450967038155,1.6557232294164588,-0.49772392886465855,0.2028118386382662,0.32279437567354385,0.7790648495325798
123,9.921398162841797,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19758965775314044,0.07138090619606711,1.6562695431681547,-0.497646345644521,0.20318188396364462,0.3220947382775354,0.779307523555088
124,9.997812032699585,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976415418455065,0.07144486391772682,1.6566333244525153,-0.49809525330121485,0.20351127050698412,0.32177084925068633,0.7790685476823743
125,10.0713529586792,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19727358621494592,0.07167543067556251,1.6540213324852222,-0.4976992518289003,0.2032205711122486,0.3232684727239845,0.778777470622043
126,10.144092798233032,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1973659841846376,0.07159681284196029,1.65559920534379,-0.49760643217525324,0.20329991159787567,0.3227492461595872,0.7790313913479542
127,10.219704866409302,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19753359500530931,0.07158680166948028,1.6557551869603977,-0.49745376282551257,0.20312200418688114,0.32287032981366953,0.7791251217820253
128,10.296219110488892,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19745870985566527,0.07151613811637317,1.6553459012294955,-0.4976645713380029,0.20330253390402947,0.32267080563025136,0.779026062039703
129,10.370052337646484,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19753449854727229,0.07162183105141831,1.6558586322224027,-0.49754050751120577,0.202917307367951,0.32299703338095287,0.7790705527634424
130,10.443610668182373,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19751961635795667,0.07139216099954947,1.6577262596305786,-0.49776700712874633,0.20269668590711817,0.32243885065996664,0.7792145068730699
131,10.515303611755371,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19751135757230473,0.07145745823388719,1.6547064717605378,-0.49783938653321114,0.20311351568451724,0.3229751053309323,0.7788375480798192
132,10.589719772338867,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.197550922035784,0.07144873898044518,1.6558822948014729,-0.49737764219926633,0.20342541559010555,0.3229073986313856,0.7790791957441829
133,10.66418981552124,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19749355207719704,0.07133419840672076,1.656103555955649,-0.49766340608561255,0.2027802124116945,0.3224074014690439,0.779271959700536
134,10.738412618637085,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1974214271460041,0.07148524299073561,1.6557548446219426,-0.4976536579456352,0.20307809815593356,0.32302342520725785,0.7789454342571558
135,10.814613103866577,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19749883262128956,0.07136099163373574,1.656430864907086,-0.4976903723953116,0.20270992215767286,0.3224950851680148,0.7792367424129341
136,10.888336658477783,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19733550426180466,0.07136742738935535,1.655906429535417,-0.4979733045913743,0.2027179166813043,0.3229746952543181,0.7788551729276237
137,10.961992502212524,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19751012011949984,0.07152961201260014,1.6567290970199722,-0.4979479389771971,0.20338384257132272,0.32269405539503765,0.7788141044318531
138,11.040283441543579,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19744742360885542,0.07147495127719668,1.656820736067972,-0.4980586107701742,0.20271894012111563,0.32262048398752025,0.77894715794174
139,11.116855382919312,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19747752551924397,0.07131915100299428,1.657489688204261,-0.4979533529357624,0.20243722885369037,0.3219427157565607,0.7793680224677948
140,11.191920518875122,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19752011361743765,0.07130026495818094,1.6567726479833336,-0.49808528235007204,0.20279528355033502,0.32236600939397764,0.7790155842236984
141,11.26701045036316,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1974923357949106,0.071417740796981,1.6566816090419612,-0.497712974190153,0.20281413866406786,0.32295608063522785,0.7790042300664848
142,11.340965986251831,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1975759048015578,0.07153228012094334,1.65748396696496,-0.4980132221083935,0.2030667175009719,0.32248092273528706,0.7789433826154467
143,11.416482925415039,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19761908610594392,0.07142643606334355,1.657694694466009,-0.49837745713591103,0.20330763944014485,0.3216960915894383,0.7789721038779882
144,11.491246700286865,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19736451384330767,0.07144978629005808,1.6565639461824506,-0.49820092098238955,0.20281206710915511,0.3227867665024809,0.7787630006221941
145,11.565486192703247,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19737427193302487,0.07129874518258707,1.6559024887774538,-0.49802334594295045,0.2034205886220413,0.3224498580087104,0.7788574324551403
146,11.640666723251343,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19765438468053795,0.0712699049218404,1.6577312965020177,-0.4981783712298563,0.2030980854187912,0.3219789677295125,0.7790372407515744
147,11.71410584449768,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19753978010309559,0.07141282099171228,1.6558246067610398,-0.4977964564505599,0.20279048321734489,0.3231091919102289,0.7788935472610236
148,11.788529634475708,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1975210159085555,0.0713343411031965,1.6569422010725199,-0.49860122875856994,0.20311793277357526,0.32211776235299483,0.7787040947901412
149,11.861749649047852,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19755074290758512,0.07129852944752217,1.6575482563956854,-0.498374129607959,0.20275580349255812,0.32204132970937155,0.7789754123504904
150,11.935007095336914,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19763307796088828,0.07122449677520884,1.6568237145109201,-0.49813514520303054,0.20298843208756057,0.3223341353347302,0.7789465827322187
151,12.008365869522095,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19744793685249173,0.07120510812824478,1.6568493408428853,-0.4984291121502402,0.20276701416950654,0.3221142824624998,0.7789071492543738
152,12.083449602127075,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19763758612245608,0.07124798706567248,1.658201409362075,-0.4982787764710563,0.2029921824286829,0.32200280785377444,0.7789907743520669
153,12.15860104560852,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976475940044798,0.07097888106353938,1.6571257193537139,-0.49844992833938767,0.20280634287868982,0.32165116051053666,0.7790749560657534
154,12.231108903884888,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19731431101833158,0.07124656563400546,1.6565461060733526,-0.49857039768048833,0.20305011613132615,0.3222638851284872,0.7786810625908839
155,12.305248737335205,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1977035668638488,0.07091525226408428,1.658679346011382,-0.4986421605607433,0.20267943846082145,0.32134943749936384,0.779109478799586
156,12.38081693649292,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19767424294707067,0.0710600449363129,1.6571770308011993,-0.4982440971282403,0.20292353255329712,0.32182793341882054,0.7791031002918206
157,12.456489562988281,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19786732265770865,0.0713280435430166,1.6579837402526205,-0.4981746310397039,0.20369088564910182,0.32181381072399584,0.778953099563279
158,12.532349824905396,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19779826635715408,0.07120243785959945,1.6565742157355854,-0.49826740206106296,0.20394518727385244,0.3212770684027192,0.779048780211937
159,12.605581045150757,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19772712553662664,0.07126530125765335,1.6569644949286502,-0.4984036523143504,0.20317454602092364,0.3217984660367344,0.7789477841712579
160,12.68375539779663,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19791615717965477,0.07119737677084303,1.6582924779765107,-0.49854337749937067,0.2032391092911462,0.32166873680607155,0.7788951078082644
161,12.760694026947021,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19783797910642034,0.0708472266592565,1.6579499089873795,-0.4985765476712423,0.2030460785544055,0.32106666170264275,0.7791725834749477
162,12.835780382156372,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19742351642061245,0.07116597867039628,1.6556660804913328,-0.49813122403235083,0.2030763043802827,0.32195305668359986,0.7790837744012933
163,12.911309719085693,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19746570424051432,0.07117985646979247,1.6557005103283884,-0.49825379836436645,0.20305542325233084,0.3219806974423167,0.7789994082012242
164,12.987968444824219,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19776194309304335,0.07102444204365617,1.6569425832185616,-0.49813423398608814,0.20284622571455277,0.3220074724767575,0.7791192985118417
165,13.064893960952759,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19777340415955366,0.07100620176554955,1.6584938386631776,-0.4985612027171098,0.20290681243161085,0.3213794207897282,0.7790897384171935
166,13.14036250114441,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19780364349451365,0.07097334419847723,1.6587655961596035,-0.49852290017502443,0.2026882642977579,0.32134140129628264,0.7791868128568312
167,13.217580318450928,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19776258839133026,0.07104541040226295,1.657221659446011,-0.49834330871743665,0.20335198466818674,0.3214170819102081,0.7790975397499299
168,13.291960716247559,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19791010209871077,0.07105675525740245,1.6580170540288564,-0.49852180524035716,0.20306418146519833,0.3217772669309312,0.7789097113223231
169,13.364424705505371,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976502830668877,0.07100147197561214,1.6559384027647337,-0.49823372973303365,0.20320631667913397,0.32142702708390675,0.779201520582456
170,13.440309762954712,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19766572519999365,0.07101185270010243,1.6566856647140533,-0.49834161673177657,0.20262441354626146,0.32205255352456225,0.7790257587759868
171,13.518962621688843,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19738765385291848,0.07075945414653213,1.6548034702947363,-0.4985672077555858,0.20256925680246007,0.3219721304471909,0.7789289972549454
172,13.623223543167114,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19781143268733273,0.07095501503642261,1.6568038333608244,-0.49845311138336507,0.20302167374327287,0.3216523292987756,0.779016350790787
173,13.712496519088745,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19751850992840858,0.07114306279755464,1.6557265562172745,-0.498394780333163,0.2027661385010662,0.3223937754557956,0.7788137065828918
174,13.792890071868896,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1977401730265414,0.07111054888668131,1.6564681147096845,-0.4979435149113302,0.2032884731345178,0.3222271935723102,0.7790351008593254
175,13.868040084838867,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976512208847864,0.07110606666276668,1.6565307856465785,-0.49838092735514283,0.2032024369011884,0.3222264602182763,0.778778100116616
176,13.942984342575073,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19737484966724422,0.07104794943805909,1.655236853796436,-0.49810797815101243,0.20263962681197747,0.32273341873184996,0.7788894428488972
177,14.047349214553833,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1976541626356077,0.07082011101620467,1.65591891033955,-0.49840916345861686,0.20240702191463417,0.3216646813283956,0.779199291610325
178,14.14431381225586,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19754740497346285,0.07086545044298538,1.6552402465903093,-0.4983516822945986,0.20252592470628994,0.32182629863045337,0.7791384242134564
179,14.22320032119751,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.1975342124730493,0.07090068962116977,1.6552910135030792,-0.498335632277965,0.2027435600846448,0.322096970297876,0.7789802232221649
180,14.29793405532837,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19757441381916618,0.07098076139239587,1.655677471229835,-0.4984396100994659,0.20310893554383988,0.3221414531187868,0.7788001024452021
181,14.373952865600586,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19778441783587622,0.07082759096089838,1.6560751402814304,-0.49839963720241454,0.20266039528243857,0.32156060254078533,0.7791824848609435
182,14.456876039505005,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19760452437379378,0.07094616299402139,1.6554793430970949,-0.498528782905626,0.202708599106181,0.322060521684982,0.778880797577551
183,14.536255359649658,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19786706155069494,0.07093650043462478,1.656771017089498,-0.4983941731906336,0.20278470972702597,0.3217213472302679,0.7790872764760647
184,14.612706661224365,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19765469104743613,0.07083119597466325,1.6554265074190215,-0.49826208285788337,0.2026691061966682,0.3220870026459443,0.7790507640109975
185,14.686095476150513,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.19771098574868795,0.07105010884044076,1.656212883728029,-0.49846753107913666,0.2031285857646652,0.3223787058823249,0.7786789249098466
